CustomerID,Age,Gender,Tenure_Months,Contract_Type,Monthly_Charges,Total_Charges,Num_Products,Support_Tickets,Satisfaction_Score,Payment_Method,Internet_Service,Region,Churn
CUST-1492,59.0,M,32.0,Two Year,60.43,1928.69,3.0,2.0,,Bank Transfer,DSL,South,No
CUST-1379,39.0,Female,29.0,One Year,117.9,,2.0,2.0,1.0,Credit Card,Fiber Optic,East,No
CUST-1187,39.0,female,45.0,One Year,51.89,2283.62,3.0,2.0,2.0,Bank Transfer,,,No
CUST-1763,62.0,Female,7.0,Month-to-Month,39.52,366.97,3.0,4.0,5.0,Bank Transfer,DSL,East,Yes
CUST-1216,23.0,Male,16.0,month-to-month,22.75,313.02,,2.0,2.0,Electronic Check,fiber optic,West,No
CUST-1791,74.0,Male,55.0,Two Year,91.85,4989.09,5.0,1.0,2.0,Credit Card,DSL,West,No
CUST-2076,43.0,M,8.0,month-to-month,73.57,550.55,1.0,0.0,4.0,,fiber optic,West,No
CUST-1878,22.0,F,30.0,Month-to-Month,106.61,3276.79,1.0,3.0,5.0,Mailed Check,,,No
CUST-1337,73.0,F,53.0,One Year,,4983.11,5.0,3.0,,Bank Transfer,DSL,South,No
CUST-1719,56.0,female,48.0,Two Year,94.19,4486.48,5.0,2.0,3.0,Electronic Check,DSL,North,No
CUST-1295,58.0,female,5.0,One Year,96.18,526.77,4.0,13.0,3.0,Electronic Check,,West,No
CUST-2016,33.0,female,68.0,Two Year,89.39,6102.22,3.0,10.0,3.0,Bank Transfer,DSL,East,No
CUST-2275,62.0,Female,30.0,month-to-month,80.97,2416.33,5.0,0.0,2.0,Mailed Check,No,East,No
CUST-1455,65.0,M,18.0,One Year,56.98,998.53,3.0,3.0,5.0,Bank Transfer,No,North,No
CUST-1389,25.0,M,4.0,Month-to-Month,27.18,,5.0,9.0,4.0,Bank Transfer,,,No
CUST-1815,,male,39.0,Two Year,50.68,1977.57,3.0,12.0,5.0,Mailed Check,No,North,No
CUST-1269,55.0,F,20.0,One Year,59.51,1179.88,3.0,9.0,4.0,Bank Transfer,,,No
CUST-1995,37.0,female,2.0,Month-to-Month,115.28,295.14,3.0,5.0,2.0,Electronic Check,fiber optic,North,No
CUST-1201,28.0,F,66.0,One Year,84.58,5576.97,4.0,14.0,4.0,Mailed Check,Fiber Optic,South,No
CUST-1161,26.0,Male,15.0,Month-to-Month,73.4,1163.74,5.0,7.0,3.0,Bank Transfer,Fiber Optic,West,No
CUST-1729,46.0,Female,51.0,Month-to-Month,100.67,5170.03,5.0,9.0,3.0,Electronic Check,DSL,North,Yes
CUST-1401,36.0,Female,56.0,Two Year,48.43,,5.0,2.0,1.0,Credit Card,Fiber Optic,East,No
CUST-1702,48.0,F,46.0,Two Year,23.76,1112.06,5.0,4.0,5.0,Mailed Check,No,North,No
CUST-2129,25.0,F,2.0,month-to-month,100.3,142.86,1.0,13.0,1.0,Credit Card,fiber optic,East,No
CUST-1565,64.0,female,42.0,Two Year,83.09,3494.88,2.0,0.0,4.0,Bank Transfer,Fiber Optic,North,No
CUST-2413,54.0,male,11.0,month-to-month,77.13,928.63,5.0,12.0,1.0,Credit Card,DSL,North,Yes
CUST-2021,73.0,Male,38.0,Two Year,91.87,3534.27,2.0,13.0,4.0,Electronic Check,DSL,South,Yes
CUST-2025,20.0,female,13.0,Two Year,28.36,341.2,1.0,3.0,5.0,Credit Card,No,North,No
CUST-2411,18.0,female,9.0,Month-to-Month,112.71,1069.22,5.0,8.0,1.0,Electronic Check,DSL,,No
CUST-2104,27.0,male,25.0,One Year,119.72,2998.91,,8.0,4.0,Mailed Check,DSL,,Yes
CUST-1205,56.0,Male,30.0,One Year,60.96,1824.72,3.0,9.0,1.0,Mailed Check,fiber optic,North,No
CUST-1034,59.0,Female,46.0,Month-to-Month,24.81,1173.03,2.0,14.0,3.0,Electronic Check,DSL,West,No
CUST-1775,36.0,F,15.0,Two Year,98.62,1509.71,2.0,5.0,5.0,Mailed Check,fiber optic,South,No
CUST-1508,49.0,Male,12.0,Month-to-Month,100.72,1196.92,5.0,9.0,2.0,Mailed Check,Fiber Optic,North,No
CUST-2451,60.0,F,52.0,Month-to-Month,79.69,4105.29,3.0,10.0,2.0,Bank Transfer,Fiber Optic,North,No
CUST-2478,71.0,female,67.0,month-to-month,48.1,3289.22,4.0,8.0,3.0,Bank Transfer,,East,No
CUST-2004,,Female,13.0,Two Year,70.31,,2.0,2.0,,,No,West,No
CUST-2390,53.0,F,15.0,Two Year,96.24,1458.28,1.0,2.0,,,,North,No
CUST-1091,25.0,F,57.0,Month-to-Month,68.2,3870.97,1.0,5.0,2.0,Credit Card,fiber optic,,No
CUST-2363,60.0,male,58.0,Month-to-Month,50.65,2939.99,5.0,9.0,4.0,Mailed Check,No,North,Yes
CUST-1897,51.0,Male,68.0,One Year,38.85,2604.69,3.0,14.0,3.0,Electronic Check,DSL,South,Yes
CUST-1564,22.0,Male,8.0,month-to-month,20.78,126.77,3.0,11.0,3.0,Mailed Check,,North,Yes
CUST-2369,57.0,male,,month-to-month,77.43,201.79,3.0,11.0,3.0,Bank Transfer,fiber optic,,No
CUST-1776,56.0,male,10.0,Month-to-Month,93.44,923.35,3.0,13.0,2.0,Electronic Check,No,West,Yes
CUST-1241,54.0,female,37.0,Month-to-Month,74.14,2778.9,2.0,3.0,5.0,Credit Card,Fiber Optic,East,No
CUST-1013,70.0,F,55.0,Month-to-Month,95.4,5183.03,3.0,4.0,,,,South,Yes
CUST-1315,65.0,male,40.0,Month-to-Month,64.83,2577.11,2.0,10.0,3.0,Credit Card,Fiber Optic,,Yes
CUST-1600,129.0,Male,43.0,Month-to-Month,82.23,3425.39,1.0,4.0,2.0,Bank Transfer,DSL,,No
CUST-1387,68.0,female,46.0,Two Year,78.59,3650.28,2.0,1.0,3.0,,No,East,No
CUST-2297,31.0,Male,32.0,Two Year,85.9,2770.3,4.0,0.0,5.0,Bank Transfer,DSL,South,No
CUST-1166,30.0,F,32.0,Month-to-Month,68.6,2227.93,4.0,5.0,1.0,,fiber optic,East,No
CUST-1840,70.0,male,32.0,Two Year,118.04,3766.66,4.0,2.0,4.0,Bank Transfer,,North,No
CUST-1020,19.0,Female,50.0,Month-to-Month,48.15,2352.73,1.0,10.0,1.0,Credit Card,,West,No
CUST-1646,21.0,F,1.0,Month-to-Month,115.09,144.06,2.0,5.0,2.0,Bank Transfer,DSL,North,No
CUST-1500,70.0,male,6.0,One Year,51.19,277.64,3.0,1.0,3.0,Mailed Check,Fiber Optic,,No
CUST-2154,21.0,M,3.0,One Year,62.49,167.66,5.0,2.0,5.0,Bank Transfer,,West,Yes
CUST-1831,29.0,female,68.0,Month-to-Month,87.15,5966.57,4.0,6.0,5.0,Bank Transfer,Fiber Optic,West,No
CUST-2267,38.0,F,54.0,Month-to-Month,37.94,1993.36,3.0,5.0,3.0,,DSL,North,No
CUST-1562,31.0,M,15.0,Month-to-Month,26.22,376.61,5.0,8.0,,Mailed Check,,West,No
CUST-1196,,Male,25.0,One Year,587.565955593788,799.87,1.0,14.0,,Electronic Check,Fiber Optic,West,Yes
CUST-1686,37.0,Female,1.0,Two Year,27.12,27.13,2.0,14.0,4.0,Bank Transfer,fiber optic,East,No
CUST-1957,32.0,Male,32.0,One Year,64.25,2085.79,2.0,8.0,5.0,Electronic Check,,East,No
CUST-1189,,Female,37.0,One Year,57.12,2176.51,3.0,10.0,4.0,,fiber optic,North,No
CUST-1975,51.0,M,7.0,Month-to-Month,35.95,239.0,4.0,0.0,,Credit Card,,West,No
CUST-1699,24.0,F,44.0,Month-to-Month,73.91,3304.76,4.0,2.0,3.0,Electronic Check,Fiber Optic,South,No
CUST-2499,33.0,female,14.0,One Year,116.15,1609.35,1.0,0.0,5.0,Bank Transfer,,South,No
CUST-1510,47.0,M,13.0,Month-to-Month,46.56,590.61,5.0,11.0,5.0,Bank Transfer,DSL,North,No
CUST-2082,62.0,F,36.0,One Year,99.16,3569.99,3.0,12.0,1.0,Mailed Check,fiber optic,West,No
CUST-1474,33.0,F,32.0,One Year,59.51,1894.11,4.0,8.0,1.0,,No,South,No
CUST-1856,50.0,Female,44.0,Two Year,48.75,2112.05,5.0,5.0,1.0,Bank Transfer,DSL,South,No
CUST-1747,,F,2.0,month-to-month,95.9,170.49,4.0,0.0,3.0,Electronic Check,fiber optic,West,No
CUST-1252,49.0,female,71.0,One Year,54.24,3877.21,1.0,3.0,4.0,Mailed Check,fiber optic,South,No
CUST-1021,,M,7.0,Month-to-Month,107.28,765.88,3.0,0.0,3.0,Credit Card,DSL,,No
CUST-2337,55.0,male,2.0,One Year,43.25,96.44,2.0,8.0,1.0,Credit Card,DSL,East,No
CUST-1459,72.0,M,11.0,month-to-month,102.22,1106.34,,11.0,5.0,Electronic Check,fiber optic,,No
CUST-2184,68.0,Male,37.0,Month-to-Month,63.23,2347.86,1.0,11.0,3.0,,No,East,Yes
CUST-1276,28.0,Male,32.0,Month-to-Month,92.21,2885.01,3.0,9.0,4.0,,fiber optic,East,No
CUST-1955,64.0,M,63.0,One Year,90.55,5683.2,3.0,1.0,,Credit Card,No,North,No
CUST-2215,,Female,58.0,Month-to-Month,22.24,1205.84,4.0,3.0,5.0,,DSL,North,No
CUST-1385,55.0,Male,58.0,Two Year,70.31,4094.31,1.0,14.0,1.0,Credit Card,fiber optic,,No
CUST-1805,33.0,M,10.0,One Year,45.05,426.26,2.0,3.0,3.0,Electronic Check,,North,No
CUST-2437,58.0,male,50.0,One Year,,1483.22,1.0,12.0,1.0,,,,No
CUST-1445,44.0,Male,17.0,One Year,98.18,1657.09,3.0,11.0,2.0,,Fiber Optic,East,No
CUST-1343,25.0,male,39.0,One Year,,3360.78,3.0,8.0,2.0,Mailed Check,Fiber Optic,West,No
CUST-1769,61.0,M,13.0,One Year,395.8114999314785,1220.97,3.0,2.0,3.0,Bank Transfer,No,East,No
CUST-2332,27.0,M,17.0,Two Year,63.97,942.27,3.0,3.0,1.0,Bank Transfer,No,North,No
CUST-1130,45.0,Female,26.0,month-to-month,20.16,,3.0,13.0,3.0,Electronic Check,Fiber Optic,,No
CUST-1871,42.0,F,8.0,One Year,,,3.0,13.0,2.0,Bank Transfer,fiber optic,,No
CUST-2123,64.0,male,7.0,One Year,74.84,573.64,2.0,6.0,1.0,,No,East,No
CUST-2396,25.0,M,2.0,month-to-month,77.93,160.94,4.0,4.0,4.0,Credit Card,DSL,East,No
CUST-1087,31.0,Female,17.0,One Year,34.0,629.43,4.0,4.0,1.0,,,South,No
CUST-2482,66.0,male,47.0,month-to-month,59.21,2755.79,4.0,0.0,1.0,,fiber optic,North,No
CUST-1330,36.0,M,45.0,month-to-month,115.74,5239.72,2.0,13.0,2.0,Mailed Check,No,,Yes
CUST-2238,55.0,male,16.0,month-to-month,58.92,904.43,1.0,9.0,5.0,Bank Transfer,Fiber Optic,North,Yes
CUST-1466,,F,41.0,month-to-month,87.78,,1.0,4.0,5.0,,Fiber Optic,North,No
CUST-1121,34.0,F,55.0,month-to-month,62.18,3374.55,3.0,0.0,4.0,,DSL,East,No
CUST-2044,43.0,female,17.0,month-to-month,62.89,1089.66,2.0,5.0,2.0,Electronic Check,Fiber Optic,South,No
CUST-2095,35.0,M,32.0,Month-to-Month,58.94,1904.93,1.0,0.0,3.0,,fiber optic,East,No
CUST-2130,57.0,Male,29.0,month-to-month,71.8,2125.88,4.0,11.0,5.0,Electronic Check,Fiber Optic,West,No
CUST-2294,,Female,7.0,month-to-month,80.68,535.72,2.0,1.0,,Electronic Check,fiber optic,North,No
CUST-1860,45.0,Male,31.0,Month-to-Month,27.7,857.9,2.0,14.0,5.0,Bank Transfer,,West,No
CUST-2459,23.0,Female,48.0,Two Year,54.04,2611.98,3.0,2.0,4.0,Bank Transfer,No,North,No
CUST-2126,39.0,male,22.0,One Year,78.37,1805.19,1.0,13.0,4.0,Credit Card,DSL,,No
